0:0:0:0:0:0:0:1 - admin [27/May/2016:17:26:22 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 14153
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:14 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:14 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:14 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:15 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:15 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:15 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:15 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:15 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:15 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:15 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:15 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:15 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:15 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:15 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:15 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=78324975B2A25A79E076B7C8114DAD8B HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/asf-logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:16 +0800] "GET /manager/images/tomcat.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:33 +0800] "POST /manager/html/stop?path=/&org.apache.catalina.filters.CSRF_NONCE=2BBD97C88763349A8536780BBE5AC850 HTTP/1.1" 200 15356
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:27:42 +0800] "POST /manager/html/start?path=/&org.apache.catalina.filters.CSRF_NONCE=F709FF5DEA65492DCE8E4B526731425B HTTP/1.1" 200 15885
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:28:27 +0800] "POST /manager/html/reload?path=/&org.apache.catalina.filters.CSRF_NONCE=5E1011784EE2D97D6D90FA3D1C726F9E HTTP/1.1" 200 15886
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:28:28 +0800] "POST /manager/html/reload?path=/&org.apache.catalina.filters.CSRF_NONCE=944AC6B9B7751895623B49C5114C8FC5 HTTP/1.1" 200 15886
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:28:29 +0800] "POST /manager/html/reload?path=/&org.apache.catalina.filters.CSRF_NONCE=03AC97D036FD071ADBEABDEDFBEAC2F7 HTTP/1.1" 200 15886
0:0:0:0:0:0:0:1 - - [27/May/2016:17:28:43 +0800] "GET / HTTP/1.1" 200 11424
0:0:0:0:0:0:0:1 - - [27/May/2016:17:28:43 +0800] "GET /tomcat.css HTTP/1.1" 200 5926
0:0:0:0:0:0:0:1 - - [27/May/2016:17:28:43 +0800] "GET /tomcat.png HTTP/1.1" 200 5103
0:0:0:0:0:0:0:1 - - [27/May/2016:17:28:44 +0800] "GET /bg-nav.png HTTP/1.1" 200 1401
0:0:0:0:0:0:0:1 - - [27/May/2016:17:28:44 +0800] "GET /asf-logo.png HTTP/1.1" 200 17811
0:0:0:0:0:0:0:1 - - [27/May/2016:17:28:44 +0800] "GET /bg-button.png HTTP/1.1" 200 713
0:0:0:0:0:0:0:1 - - [27/May/2016:17:28:44 +0800] "GET /bg-middle.png HTTP/1.1" 200 1918
0:0:0:0:0:0:0:1 - - [27/May/2016:17:28:44 +0800] "GET /bg-upper.png HTTP/1.1" 200 3103
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:28:57 +0800] "GET /manager/html/list?org.apache.catalina.filters.CSRF_NONCE=46190ACFB6E40ED100B23B086B424049 HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - - [27/May/2016:17:29:12 +0800] "GET /host-manager/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:29:12 +0800] "GET /host-manager/html HTTP/1.1" 200 7241
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:29:16 +0800] "GET /manager/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:29:16 +0800] "GET /manager/html HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:29:18 +0800] "GET /manager/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:29:18 +0800] "GET /manager/html HTTP/1.1" 200 15843
0:0:0:0:0:0:0:1 - admin [27/May/2016:17:29:20 +0800] "GET /manager/ HTTP/1.1" 302 -
